scenario,time,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_wage,log_ai_price,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,gross_capital_return,net_capital_return,human_research_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,human_to_automated_research_ratio,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,monopoly_foc_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual
equilibrium_sigma_1_00,136.0,2.9169093433899382,0.9376009970118622,1.6320000000000001,1.3575353011427607,0.13880311100434162,1.6423236672309995,-0.6094523523298601,1.0723144820193637,-1.43990629381959,-2.377507290831452,-3.9308780306971145,1.6281549016495245,-6.387861152169223,-4.49970132137421,0.014168587558923681,0.0093548951795393,0.014250433149909598,0.0022504331499095982,0.004548042228096884,0.014266429460233432,0.0022664294602334316,0.0022784715136424105,0.0922504331499096,0.0422504331499096,0.003837715425535364,0.2,0.8660000000000001,0.11604399999999992,0.1361630737460631,0.017956,0.0003254880468554512,0.2295450890732817,0.7521734228798628,0.9999999999999999,0.5359999999999999,0.5380649401206408,11.669552757846718,0.010323667230999423,-0.27446469885723945,1.2849093433899381,-6.661338147750939e-16,1.1102230246251565e-16,2.9531932455029164e-14,0.0,0.0,-1.5904620120910096e-09,-4.895591270911992e-09,-1.430535880725392e-09,2.965696894660641e-09
equilibrium_sigma_1_00,138.0,2.945264806307337,0.9563820126983931,1.6560000000000001,1.3860542024230889,0.14784798493707718,1.670874587165834,-0.6048774357510511,1.053533466332833,-1.3925743581982248,-2.3489563708966177,-3.900668574602873,1.65213090500555,-6.348501862917362,-4.468243531313196,0.01418687570957633,0.009426099694110004,0.014268465906687268,0.0022684659066872677,0.0044968570394241444,0.014284469511123388,0.0022844695111233874,0.0022964231894037623,0.09226846590668727,0.04226846590668727,0.0038616196904069813,0.2,0.8660000000000001,0.11604399999999992,0.1367020840007586,0.017956,0.0003290251224501938,0.22956563519308523,0.7521493396844647,1.0000000000000002,0.5359999999999999,0.5380778520283646,11.563265294891046,0.014874587165833786,-0.2699457975769113,1.2892648063073366,-4.440892098500626e-16,-1.1102230246251565e-16,2.9976021664879227e-14,0.0,0.0,-3.1837421154284895e-09,-9.77531984525104e-09,-2.8623157143081723e-09,5.921346137374717e-09
equilibrium_sigma_1_00,140.0,2.9736568158008647,0.9753052147518524,1.68,1.4146091272539152,0.15679069973473592,1.699461545275493,-0.600266659572245,1.0346102642793733,-1.345064198035106,-2.3203694127869583,-3.870543367153716,1.676107086936403,-6.309155103110592,-4.436855206732759,0.014205132544591464,0.009497076650876552,0.01428645526987208,0.0022864552698720793,0.004445886058716653,0.014302466407368708,0.0023024664073687078,0.002314329906048629,0.09228645526987209,0.042286455269872084,0.003885345500676347,0.2,0.8660000000000001,0.11604399999999992,0.1372471350603569,0.017956,0.00033258448218373155,0.22958616925697586,0.7521252462608404,1.0,0.5359999999999999,0.5380906681564777,11.457124183616012,0.019461545275493153,-0.26539087274608475,1.2936568158008648,-8.881784197001252e-16,0.0,3.0753177782116836e-14,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_1_00,142.0,3.0020853130181697,0.9943701601739172,1.704,1.4431999922697178,0.16563167653619904,1.7280844527953088,-0.5956201161268566,1.0155453188573085,-1.2973763450932254,-2.2917465052671426,-3.840502008184659,1.7000834510108302,-6.269820657250758,-4.405535838814999,0.01422335497929253,0.009567816465966628,0.014304398451671925,0.0023043984516719247,0.004395135109225394,0.014320414588464114,0.002320414588464114,0.002332186162409544,0.09230439845167193,0.04230439845167193,0.0039088893142709535,0.2,0.8660000000000001,0.11604399999999992,0.13779826189630276,0.017956,0.0003361661218055026,0.22960668720746807,0.7521011466707265,1.0,0.5359999999999999,0.5381033865777668,11.351145331108025,0.024084452795308797,-0.2608000077302821,1.2980853130181698,-8.881784197001252e-16,1.1102230246251565e-16,3.086420008457935e-14,-1.1102230246251565e-16,0.0,2.7944371972649096e-09,8.996413084980115e-09,2.5364674267197573e-09,-5.4115379954922105e-09
equilibrium_sigma_1_00,144.0,3.0305502192998484,1.0135763433661373,1.728,1.4718266961753077,0.1743713743452493,1.7567432036293495,-0.5909379149226068,0.9963391356650886,-1.2495114110669647,-2.2630877544331023,-3.8105440711298746,1.7240600006406213,-6.230498317787471,-4.374284895767993,0.014241540210203865,0.00963830993406565,0.014322292890784565,0.0023222928907845643,0.00434460976474884,0.014338308770520891,0.002338308770520891,0.0023499867333202085,0.09232229289078457,0.04232229289078457,0.00393224774569539,0.2,0.8660000000000001,0.11604399999999992,0.13835549775650244,0.017956,0.00033977004024064543,0.22962718543446603,0.7520770445252932,0.9999999999999999,0.5359999999999999,0.5381160054493508,11.245344791000672,0.028743203629349567,-0.2561733038246923,1.3025502192998484,-6.661338147750939e-16,0.0,3.2307490016592055e-14,-1.1102230246251565e-16,0.0,1.3987605657073132e-09,4.486966470249043e-09,1.268874396179176e-09,-2.6984449900263607e-09
equilibrium_sigma_1_00,146.0,3.059051451858092,1.032923244622812,1.752,1.5004891338771889,0.1830102606211783,1.7854376878773923,-0.5862201691935758,0.9769922344084137,-1.201470025562247,-2.234393270185059,-3.7806691239668027,1.748036739159633,-6.1911878791663355,-4.343101840123999,0.014259685450609405,0.009708548002409166,0.014340136053947038,0.0023401360539470374,0.004294315473511487,0.01435614799362439,0.0023561479936243905,0.0023677306926347397,0.09234013605394704,0.04234013605394704,0.003955417487295358,0.2,0.8660000000000001,0.11604399999999992,0.13891887573700226,0.017956,0.0003433962372004081,0.2296476603230506,0.752052943439749,1.0,0.5359999999999999,0.5381285229701686,11.139738443672991,0.03343768787739232,-0.25151086612281115,1.307051451858092,-8.881784197001252e-16,0.0,3.297362383136715e-14,0.0,0.0,-1.4003138249646385e-09,-4.47557539293153e-09,-1.269516132842985e-09,2.6910545215808046e-09
equilibrium_sigma_1_00,148.0,3.0875889279050948,1.0524103442382389,1.776,1.5291872002818663,0.19154880282327724,1.814167795603847,-0.5814669921520679,0.957505134792987,-1.1532528182203656,-2.2056631624586043,-3.750876734825913,1.7720136698445799,-6.1518891359424295,-4.311986133320537,0.014277787901466749,0.009778521707854265,0.014357925402776993,0.0023579254027769926,0.004244257625421896,0.01437393223994854,0.002373932239948539,0.00238541805132797,0.092357925402777,0.042357925402777,0.003978395288534184,0.2,0.8660000000000001,0.11604399999999992,0.139488429221499,0.017956,0.00034704471260595387,0.22966810823195732,0.7520288470554367,0.9999999999999999,0.5359999999999999,0.5381409373697993,11.034341907759302,0.03816779560384709,-0.24681279971813375,1.3115889279050947,-6.661338147750939e-16,0.0,3.319566843629218e-14,0.0,0.0,-2.8037435775840613e-09,-8.928069594391075e-09,-2.5403218070763067e-09,5.367051978191761e-09
equilibrium_sigma_1_00,150.0,3.116162564653049,1.0720371225067167,1.8,1.5579207902958443,0.1999874684108376,1.8429334168371865,-0.5766784969882639,0.937878356524509,-1.1048604187185482,-2.176897541225265,-3.721166471991695,1.7959907959141153,-6.112601882780603,-4.280937235697384,0.014295844751247205,0.009848222179884812,0.014375658393731804,0.0023756583937318033,0.004194441550027447,0.01439166039462575,0.002391660394625749,0.0024030477307234732,0.09237565839373181,0.04237565839373181,0.0040011779568959694,0.2,0.8660000000000001,0.11604399999999992,0.14006419187848634,0.017956,0.00035071546663200954,0.22968852549311097,0.752004759040257,0.9999999999999999,0.5359999999999999,0.5381532469089642,10.929170538477935,0.04293341683718643,-0.24207920970415575,1.3161625646530488,-8.881784197001252e-16,2.220446049250313e-16,3.3639757646142243e-14,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_1_00,152.0,3.1447722742825697,1.0918030438726447,1.824,1.5866897942559366,0.20832673450344952,1.87173443718235,-0.571854801229174,0.918112435158581,-1.0562934770074566,-2.1480965208801015,-3.6915378970337,1.819968120500189,-6.073325916304427,-4.24995460084984,0.014313853255435258,0.009917640723768023,0.014393332537619742,0.002393332537619742,0.004144872464595814,0.014409327452418241,0.002409327452418241,0.002420614785646147,0.09239333253761975,0.042393332537619746,0.004023762386399332,0.2,0.8660000000000001,0.11604399999999992,0.140646197131445,0.017956,0.00035440850065053184,0.22970890854761675,0.7519806829517327,0.9999999999999999,0.5359999999999999,0.538165449894947,10.824239520475935,0.04773443718235004,-0.23731020574406347,1.3207722742825696,-8.881784197001252e-16,-1.1102230246251565e-16,3.419486915845482e-14,0.0,0.0,2.5152750819656955e-09,8.069126188406384e-09,2.2701969627086926e-09,-4.747111172903606e-09
equilibrium_sigma_1_00,154.0,3.1734179513056366,1.1117075161056977,1.848,1.6154940864929355,0.2165671119803767,1.9005707266468594,-0.5669960378456793,0.898207962925528,-1.0075527153098942,-2.119260231415592,-3.6619905487552007,1.8439456465812036,-6.034061041258937,-4.219037662736519,0.014331810885490653,0.00998676902686821,0.014410945534882612,0.0024109455348826116,0.004095555298350408,0.014426928655943583,0.0024269286559435825,0.002438114517615275,0.09241094553488262,0.042410945534882616,0.0040461456241542735,0.2,0.8660000000000001,0.11604399999999992,0.14123447679945383,0.017956,0.00035812381911680223,0.22972925414120302,0.7519566220396802,1.0,0.5359999999999999,0.5381775447175771,10.719564100013374,0.052570726646859356,-0.23250591350706462,1.3254179513056366,-8.881784197001252e-16,6.661338147750939e-16,3.5416114485542494e-14,0.0,0.0,1.2593023689805305e-09,4.020141764621288e-09,1.1357558608871e-09,-2.364007781197053e-09
equilibrium_sigma_1_00,156.0,3.2020994864314885,1.1317499344880888,1.872,1.6443335379043154,0.22470911894042045,1.9294421518061244,-0.5621023431587129,0.8781655445431371,-0.9586388717682384,-2.0903888062563274,-3.63252396151924,1.8679233770535022,-5.994807064649043,-4.188185850663498,0.014349715134475166,0.010055598947826433,0.014428495118610753,0.0024284951186107524,0.00404649484621683,0.014444463137201602,0.0024444631372016017,0.0024555460952576658,0.09242849511861076,0.04242849511861076,0.004068324799142832,0.2,0.8660000000000001,0.11604399999999992,0.1418290625329277,0.017956,0.00036186142747471334,0.2297495590199325,0.7519325795525929,1.0,0.5359999999999999,0.5381895298107682,10.61515931084567,0.05744215180612433,-0.22766646209568475,1.3300994864314883,-6.661338147750939e-16,8.881784197001252e-16,3.5860203695392556e-14,-1.1102230246251565e-16,0.0,-1.2609799107665687e-09,-4.005594330183659e-09,-1.1364136437430616e-09,2.354384572716972e-09
equilibrium_sigma_1_00,158.0,3.230816770369364,1.151929694302031,1.8960000000000001,1.6732080193875487,0.23275327348238284,1.9583485791956659,-0.5571738534646486,0.8579857847291947,-0.9095526845647546,-2.0614823788667858,-3.6031376698384934,1.8919013147489794,-5.955563793580166,-4.157398592931765,0.01436756348213078,0.010124122460394883,0.014445979016640041,0.002445979016640041,0.003997695826934974,0.014461930876141948,0.0024619308761419482,0.002472909530918055,0.09244597901664005,0.042445979016640045,0.004090297104664312,0.2,0.8660000000000001,0.11604399999999992,0.14242998621460348,0.017956,0.0003656213317767502,0.22976981989968195,0.7519085587685413,1.0,0.5359999999999999,0.5382014036430475,10.511039898785409,0.06234857919566572,-0.22279198061245142,1.334816770369364,-8.881784197001252e-16,1.1102230246251565e-16,3.6193270602780103e-14,-1.1102230246251565e-16,0.0,-2.525313742840485e-09,-7.981834287268397e-09,-2.2741474293985764e-09,4.689325998688543e-09
equilibrium_sigma_1_00,160.0,3.259569693828503,1.1722461908297355,1.92,1.7021174018401102,0.24070009370506495,1.9872898753106922,-0.5522107050350407,0.8376692882014904,-0.8602948919220239,-2.0325410827517594,-3.573831208375829,1.9158794624343978,-5.916331035258282,-4.126675316836795,0.014385353394758368,0.010192331655995451,0.014463394951524981,0.002463394951524981,0.0039491628813213345,0.014479330862253226,0.0024793308622532255,0.0024902038529545645,0.09246339495152499,0.042463394951524985,0.004112059799003374,0.2,0.8660000000000001,0.11604399999999992,0.14303727995541973,0.017956,0.0003694035387323311,0.22979003346577678,0.7518845629954909,1.0,0.5359999999999999,0.5382131647179309,10.407220320881702,0.0672898753106923,-0.21788259815988975,1.339569693828503,-6.661338147750939e-16,0.0,3.7636560534792807e-14,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_1_00,162.0,3.288358142975682,1.1926988050395222,1.944,1.7310615520435086,0.24855010627333407,2.0162659026446788,-0.5472130380528304,0.8172166739917037,-0.8108662503782507,-2.0035650554177726,-3.5446041060265845,1.939857822786174,-5.877108598944618,-4.096015443880828,0.014403082394988956,0.010260218819717132,0.014480740694286683,0.0024807406942866823,0.003900900519551026,0.01449665861573951,0.0024966586157395103,0.0025074246407068013,0.09248074069428669,0.04248074069428669,0.0041336102305268045,0.2,0.8660000000000001,0.11604399999999992,0.1436509756060701,0.017956,0.00037320805650530665,0.2298101964883953,0.7518605954550993,0.9999999999999999,0.5359999999999999,0.5382248115875015,10.303714825867715,0.0722659026446788,-0.2129384479564913,1.3443581429756821,-6.661338147750939e-16,1.1102230246251565e-16,3.730349362740526e-14,0.0,0.0,2.2610564913427833e-09,7.0688272665875296e-09,2.0143931106497703e-09,-4.023831427779623e-09
equilibrium_sigma_1_00,164.0,3.317181988067183,1.2132868677229243,1.968,1.7600403225020542,0.25630386692303087,2.0452765097736503,-0.5421810064722135,0.7966286113083019,-0.7612675805658773,-1.9745544482888016,-3.5154558728325487,1.9638363983345286,-5.837896302589344,-4.065418379555399,0.014420748206798548,0.010327776612278067,0.014498014198812796,0.002498014198812796,0.003852912963245733,0.014513909902300504,0.0025139099023005033,0.0025245677174591252,0.0924980141988128,0.0424980141988128,0.004154945893286539,0.2,0.8660000000000001,0.11604399999999992,0.14427110352673045,0.017956,0.0003770348960387138,0.2298303060058167,0.7518366590981446,0.9999999999999999,0.5359999999999999,0.538236342882477,10.200537650728535,0.0772765097736503,-0.20795967749794575,1.349181988067183,-4.440892098500626e-16,-2.220446049250313e-16,3.8968828164342995e-14,0.0,0.0,1.1322815705872014e-09,3.5173326647097714e-09,1.0078593307150108e-09,-2.0004966311965022e-09
equilibrium_sigma_1_00,166.0,3.346041095946501,1.2340096988969766,1.992,1.7890535626974224,0.2639619373594181,2.0743215422538808,-0.5371147671829939,0.7759057801342493,-0.7114997169115942,-1.9455094158085708,-3.4863860153972164,1.9878151915255395,-5.798693966575573,-4.0348835257026865,0.01443834857789765,0.01039499787934834,0.014515213454020688,0.002515213454020688,0.0038052042933930455,0.014531083956181301,0.0025310839561813007,0.002541632355969825,0.0925152134540207,0.04251521345402069,0.004176064365203167,0.2,0.8660000000000001,0.11604399999999992,0.14489769389434398,0.017956,0.0003808840694383298,0.229850359057698,0.7518127568728638,1.0,0.5359999999999999,0.5382477572788226,10.097702787330993,0.08232154225388078,-0.20294643730257755,1.354041095946501,-6.661338147750939e-16,-1.1102230246251565e-16,3.930189507173054e-14,0.0,0.0,-1.1340352684685584e-09,-3.5001538889467554e-09,-1.0085187060471235e-09,1.989016800221788e-09
equilibrium_sigma_1_00,168.0,3.374935333457131,1.2548666185787138,2.016,1.8181011221112875,0.2715248792877578,2.1034008455983755,-0.5320144770483342,0.7550488604525118,-0.6615634938853621,-1.916430112464076,-3.4573940404682606,2.0117942047353745,-5.759501411377297,-4.004410283256083,0.014455881241985782,0.010461875603029582,0.014532336443535,0.002532336443535,0.003757778499785161,0.014548180755677764,0.002548180755677764,0.002558618569601434,0.09253233644353501,0.042532336443535004,0.0041969632938802,0.2,0.8660000000000001,0.11604399999999992,0.1455307770591727,0.017956,0.00038475558979233837,0.22987035265055622,0.7517888917596514,0.9999999999999999,0.5359999999999999,0.5382590534900966,9.995223920060171,0.08740084559837547,-0.19789887788871252,1.358935333457131,-8.881784197001252e-16,2.220446049250313e-16,3.985700658404312e-14,0.0,0.0,-2.271593546945838e-09,-6.965734031250115e-09,-2.018365641287545e-09,3.954916670198538e-09
equilibrium_sigma_1_00,170.0,3.4038645674425685,1.2758569467851704,2.04,1.8471828502253247,0.2789932544133127,2.132514265276592,-0.5268802929045882,0.7340585322460553,-0.6114597460006892,-1.8873166927858596,-3.428479454937629,2.035773440269845,-5.720318457559172,-3.9739980522423033,0.014473343918669682,0.010528402903914037,0.014549381145674257,0.0025493811456742572,0.0037106394796250566,0.014565199394172335,0.0025651993941723343,0.002575525492232611,0.09254938114567426,0.04254938114567426,0.004217640397034801,0.2,0.8660000000000001,0.11604399999999992,0.1461703835394586,0.017956,0.0003886494712234889,0.22989028375750992,0.7517650667712665,0.9999999999999999,0.5359999999999999,0.5382702302676984,9.8931144258743,0.09251426527659179,-0.19281714977467534,1.3638645674425685,-8.881784197001252e-16,4.440892098500626e-16,4.0967229608668276e-14,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
